event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,bas:fix-type,gps:fix-type-raw,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:vdop,internal-temperature,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16273128815,true,2019-10-07 19:40:32.000,116.163736,-31.667161,,220.0,,"3D",2.1,,5,2.4,31.36,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128820,true,2019-10-07 20:00:33.000,116.163811,-31.667008,,214.0,,"3D",1.7,,5,6.0,31.16,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128822,true,2019-10-07 20:20:32.000,116.163769,-31.667036,,213.0,,"3D",1.7,,5,5.9,30.97,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128826,true,2019-10-07 20:40:32.000,116.163842,-31.667031,,235.0,,"3D",1.9,,5,4.7,30.9,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128829,true,2019-10-07 21:00:33.000,116.164097,-31.666878,,235.0,,"3D",2.2,,5,3.5,30.44,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128833,true,2019-10-07 21:20:34.000,116.164156,-31.666811,,242.0,,"3D",2.4,,5,2.7,29.07,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128835,true,2019-10-07 21:40:32.000,116.164206,-31.666758,,239.0,,"3D",2.5,,5,2.3,30.7,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128839,true,2019-10-07 22:00:34.000,116.164242,-31.666769,,231.0,,"3D",3.8,,4,2.0,32.14,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128844,true,2019-10-07 22:20:34.000,116.164217,-31.666856,,232.0,,"3D",1.2,,6,1.2,31.94,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128846,true,2019-10-07 22:40:32.000,116.164244,-31.666828,,239.0,,"3D",1.1,,6,1.1,30.38,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128849,true,2019-10-07 23:00:34.000,116.164131,-31.666697,,237.0,,"3D",6.6,,5,5.2,30.05,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128851,true,2019-10-07 23:20:32.000,116.164217,-31.666522,,240.0,,"3D",3.9,,4,3.1,29.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128854,true,2019-10-07 23:40:34.000,116.164414,-31.666397,,241.0,,"3D",2.7,,4,2.6,29.86,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128856,true,2019-10-08 00:00:32.000,116.164178,-31.666378,,239.0,,"3D",3.8,,4,3.1,29.92,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128860,true,2019-10-08 00:20:34.000,116.164167,-31.666344,,232.0,,"3D",3.9,,4,3.1,29.73,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128862,true,2019-10-08 00:40:34.000,116.164186,-31.666575,,217.0,,"3D",3.9,,4,3.0,29.99,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128865,true,2019-10-08 01:00:32.000,116.164172,-31.666786,,214.0,,"3D",3.1,,5,4.5,30.31,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128868,true,2019-10-08 01:20:33.000,116.164092,-31.666761,,232.0,,"3D",4.3,,4,8.3,31.23,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128871,true,2019-10-08 01:40:34.000,116.164097,-31.666758,,223.0,,"3D",3.7,,4,7.5,31.75,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128872,true,2019-10-08 02:00:32.000,116.164086,-31.666783,,228.0,,"3D",3.0,,4,7.7,31.03,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128874,true,2019-10-08 02:20:32.000,116.163886,-31.667,,223.0,,"3D",2.1,,5,2.9,28.94,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128879,true,2019-10-08 02:40:33.000,116.163553,-31.667439,,220.0,,"3D",1.9,,5,2.4,28.42,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128880,true,2019-10-08 03:00:32.000,116.163278,-31.667886,,226.0,,"3D",1.8,,5,2.3,28.62,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128883,true,2019-10-08 03:20:32.000,116.163328,-31.667978,,224.0,,"3D",2.0,,5,2.5,27.71,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128890,true,2019-10-08 03:40:34.000,116.163408,-31.667972,,235.0,,"3D",2.1,,6,3.1,28.36,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128891,true,2019-10-08 04:00:32.000,116.163522,-31.667872,,234.0,,"3D",2.2,,4,3.1,28.81,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128897,true,2019-10-08 04:20:51.000,116.163222,-31.667881,,231.0,,"3D",2.2,,4,3.2,30.9,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128901,true,2019-10-08 04:40:37.000,116.163508,-31.667736,,246.0,,"3D",3.0,,4,4.9,29.99,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128905,true,2019-10-08 05:20:34.000,116.163522,-31.667831,,242.0,,"3D",3.8,,4,8.8,28.36,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128909,true,2019-10-08 06:00:36.000,116.163564,-31.667908,,250.0,,"3D",1.1,,8,1.7,28.88,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128922,true,2019-10-08 12:13:00.000,116.163422,-31.667864,,247.0,,"3D",5.9,,4,3.3,33.44,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128923,true,2019-10-08 13:48:46.000,116.163647,-31.667931,,200.0,,"3D",3.1,,5,7.1,36.96,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128924,true,2019-10-08 15:24:41.000,116.163547,-31.667697,,223.0,,"3D",3.2,,4,3.1,36.31,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128927,true,2019-10-08 18:20:34.000,116.163508,-31.668019,,260.0,,"3D",6.8,,4,9.9,35.79,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128930,true,2019-10-08 18:41:00.000,116.163367,-31.667967,,227.0,,"3D",2.7,,5,4.8,35.46,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128931,true,2019-10-08 19:00:34.000,116.163378,-31.667683,,225.0,,"3D",3.4,,4,3.8,33.83,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128934,true,2019-10-08 19:20:34.000,116.163414,-31.667661,,233.0,,"3D",1.8,,6,1.5,34.75,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128937,true,2019-10-08 19:40:33.000,116.163472,-31.667681,,230.0,,"3D",2.7,,5,2.2,34.81,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128939,true,2019-10-08 20:00:32.000,116.163486,-31.667792,,244.0,,"3D",3.6,,4,6.9,34.68,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128943,true,2019-10-08 20:20:32.000,116.16355,-31.667792,,230.0,,"3D",2.8,,4,6.9,32.79,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128947,true,2019-10-08 20:40:32.000,116.163547,-31.667825,,245.0,,"3D",2.2,,4,7.2,32.6,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128952,true,2019-10-08 21:00:33.000,116.163389,-31.667858,,204.0,,"3D",2.7,,4,9.4,32.07,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128957,true,2019-10-08 21:20:34.000,116.163494,-31.667761,,254.0,,"3D",1.9,,5,3.2,33.83,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128959,true,2019-10-08 21:40:32.000,116.163533,-31.667772,,233.0,,"3D",2.3,,5,2.3,33.9,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128963,true,2019-10-08 22:00:32.000,116.163628,-31.66775,,244.0,,"3D",5.1,,4,5.5,32.33,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128967,true,2019-10-08 22:20:32.000,116.163469,-31.667856,,235.0,,"3D",6.5,,4,1.8,31.23,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128972,true,2019-10-08 23:01:00.000,116.163978,-31.667689,,245.0,,"3D",2.6,,6,2.4,31.03,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128973,true,2019-10-08 23:20:32.000,116.164097,-31.667317,,249.0,,"3D",3.0,,5,3.9,30.7,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
16273128975,true,2019-10-08 23:40:33.000,116.164097,-31.667278,,258.0,,"3D",2.6,,5,3.9,31.81,,"gps",,"NP12","NP12","BfRw Petrogale lateralis"
